body,category,rating,url,price,title,referer,stock,newcookies,size
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,,The Omnivore's Dilemma: A Natural History of Four Meals,http://localhost/books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,15,,24684
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,,The Genius of Birds,http://localhost/books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,15,,22766
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,,The Artist's Way: A Spiritual Path to Higher Creativity,http://localhost/books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,15,,19360
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html,,So You've Been Publicly Shamed,http://localhost/books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,15,,19707
,Poetry,Four,http://localhost/books.toscrape.com/catalogue/salt_731/index.html,,salt.,http://localhost/books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,14,,16501
,Poetry,Five,http://localhost/books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",http://localhost/books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,14,,18939
,Poetry,Five,http://localhost/books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,,Out of Print: City Lights Spotlight No. 14,http://localhost/books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,8,,21251
,Poetry,Five,http://localhost/books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,,Les Fleurs du Mal,http://localhost/books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,8,,16576
,Womens Fiction,One,http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,,Something Blue (Darcy & Rachel #2),http://localhost/books.toscrape.com/catalogue/thirst_946/index.html,3,,18394
,Womens Fiction,One,http://localhost/books.toscrape.com/catalogue/ive-got-your-number_173/index.html,,I've Got Your Number,http://localhost/books.toscrape.com/catalogue/thirst_946/index.html,3,,19625
,Womens Fiction,Four,http://localhost/books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,,The Edge of Reason (Bridget Jones #2),http://localhost/books.toscrape.com/catalogue/thirst_946/index.html,1,,19243
,Womens Fiction,One,http://localhost/books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,,Bridget Jones's Diary (Bridget Jones #1),http://localhost/books.toscrape.com/catalogue/thirst_946/index.html,1,,19571
,Science Fiction,Four,http://localhost/books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),http://localhost/books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,1,,18447
,Sports and Games,Five,http://localhost/books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,,The Book of Basketball: The NBA According to The Sports Guy,http://localhost/books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,3,,20622
,Sports and Games,Three,http://localhost/books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,,"Friday Night Lights: A Town, a Team, and a Dream",http://localhost/books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,3,,19481
,Sports and Games,One,http://localhost/books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,,Sugar Rush (Offensive Line #2),http://localhost/books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,2,,19755
,Sports and Games,Two,http://localhost/books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,,Settling the Score (The Summer Games #1),http://localhost/books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,1,,20179
,Sports and Games,Four,http://localhost/books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,,Icing (Aces Hockey #2),http://localhost/books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,1,,19789
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,,My Mrs. Brown,http://localhost/books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,14,,20318
,Young Adult,Three,http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,,Catching Jordan (Hundred Oaks),http://localhost/books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,14,,18022
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),http://localhost/books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,14,,18669
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,,The Epidemic (The Program 0.6),http://localhost/books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,12,,19641
,Young Adult,Two,http://localhost/books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,,Stars Above (The Lunar Chronicles #4.5),http://localhost/books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,12,,20988
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,,I am a Hero Omnibus Volume 1,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,19309
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,,"Giant Days, Vol. 2 (Giant Days #5-8)",http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,18827
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,,Danganronpa Volume 1,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,19071
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,,"Codename Baboushka, Volume 1: The Conclave of Death",http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,21830
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,http://localhost/books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,16,,20940
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,http://localhost/books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,16,,20671
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,,Algorithms to Live By: The Computer Science of Human Decisions,http://localhost/books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,16,,20682
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/camp-midnight_886/index.html,,Camp Midnight,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,16,,18360
,Womens Fiction,One,http://localhost/books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,,Can You Keep a Secret?,http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,4,,18117
,Womens Fiction,Two,http://localhost/books.toscrape.com/catalogue/twenties-girl_292/index.html,,Twenties Girl,http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,3,,18699
,Womens Fiction,Four,http://localhost/books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,,The Undomestic Goddess,http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,3,,18274
,Womens Fiction,Five,http://localhost/books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,,The Nanny Diaries (Nanny #1),http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,3,,19484
,Womens Fiction,One,http://localhost/books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,,The Devil Wears Prada (The Devil Wears Prada #1),http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,3,,20676
,Womens Fiction,Five,http://localhost/books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,,Something Borrowed (Darcy & Rachel #1),http://localhost/books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,3,,18714
,Classics,Four,http://localhost/books.toscrape.com/catalogue/the-secret-garden_413/index.html,,The Secret Garden,http://localhost/books.toscrape.com/catalogue/the-metamorphosis_409/index.html,5,,18273
,Historical Fiction,Two,http://localhost/books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,,The Last Painting of Sara de Vos,http://localhost/books.toscrape.com/catalogue/saga-volume-5-saga-collected-editions-5_923/index.html,3,,19764
,Science Fiction,Four,http://localhost/books.toscrape.com/catalogue/ready-player-one_209/index.html,,Ready Player One,http://localhost/books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,3,,18350
,Science Fiction,Two,http://localhost/books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",http://localhost/books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,3,,19241
,Science Fiction,One,http://localhost/books.toscrape.com/catalogue/dune-dune-1_151/index.html,,Dune (Dune #1),http://localhost/books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,3,,18828
,Science Fiction,One,http://localhost/books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,,Do Androids Dream of Electric Sheep? (Blade Runner #1),http://localhost/books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,3,,18863
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,,The Testament of Mary,http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,14,,19469
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,,The First Hostage (J.B. Collins #2),http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,14,,18691
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/take-me-with-you_741/index.html,,Take Me with You,http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,14,,18056
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,,Still Life with Bread Crumbs,http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,14,,18866
,Young Adult,Two,http://localhost/books.toscrape.com/catalogue/wild-swans_782/index.html,,Wild Swans,http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,14,,18417
,Young Adult,Two,http://localhost/books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html,,Until Friday Night (The Field Party #1),http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,14,,19354
,Young Adult,Two,http://localhost/books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,,This Is Where It Ends,http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,14,,17971
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/the-darkest-lie_747/index.html,,The Darkest Lie,http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,14,,18998
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",http://localhost/books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,16,,20445
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,,My Kind of Crazy,http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,14,,18438
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/dont-get-caught_687/index.html,,Don't Get Caught,http://localhost/books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,14,,18105
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/shtum_733/index.html,,Shtum,http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,14,,18151
,Fiction,One,http://localhost/books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,,My Name Is Lucy Barton,http://localhost/books.toscrape.com/catalogue/my-mrs-brown_719/index.html,14,,18727
,Science Fiction,Two,http://localhost/books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,,Three Wishes (River of Time: California #1),http://localhost/books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,1,,19207
